time,C3-A1
573.4,0.34390075368349166
573.42,29.47545822417079
573.44,72.602783683460785
573.46,57.547524010887066
573.48,40.013443059633495
573.5,31.623737626486694
573.52,24.673463361894516
573.54,-1.7127870635276057
573.56,-19.393337188598998
573.58,-16.21862342788171
573.6,-31.080576404700917
573.62,-45.207841362791399
573.64,-21.034221096450221
573.66,-1.1388286943746664
573.68,5.9737303353747651
573.7,29.349514135878334
573.72,47.922325240697369
573.74,32.752936490632813
573.76,7.2787362681223735
573.78,-3.3283175140295782
573.8,-35.290386879184041
573.82,-52.097813269033679
573.84,-41.019753149674514
573.86,-19.73909142820548
573.88,-36.836138926990586
573.9,-32.211345159305878
573.92,-13.233853668025233
573.94,1.5884170442655661
573.96,1.285661236435373
573.98,17.685973349331249
574.0,33.578980121915478
574.02,12.500133944456939
574.04,18.803925286100053
574.06,46.408300403765033
574.08,26.104827675947902
574.1,-21.296914233767911
574.12,-24.490483018273832
574.14,2.8408238120418039
574.16,-0.59447623576289943
574.18,-1.6473479284349948
574.2,6.2901570968956531
574.22,22.583511646799131
574.24,0.50166135344590201
574.26,2.2957094325559684
574.28,10.326114587758152
574.3,28.689226949432094
574.32,31.199845487095669
574.34,42.701522812105047
574.36,27.896473433304795
574.38,13.065606915336973
574.4,-12.023477308138139
574.42,-19.414759349925941
574.44,-12.958503334028435
574.46,10.616779002195191
574.48,64.090003536975843
574.5,58.921111273765327
574.52,29.93317427880876
574.54,-16.006122633133828
574.56,-29.760683087778542
574.58,-50.749579050732692
574.6,-40.489720274620723
574.62,-35.784004006838877
574.64,-29.821282434582077
574.66,-16.965275432770035
574.68,-16.684602640085345
574.7,-8.0198054984834659
574.72,4.0821927732737713
574.74,18.213528005355037
574.76,21.963786325507392
574.78,16.73301802621792
574.8,6.8860664369352644
574.82,3.8609276974013444
574.84,11.210871438219165
574.86,0.55860773227881289
574.88,-0.25218774179861686
574.9,-5.3264367269779775
574.92,-14.416530582846976
574.94,-14.908119903421625
574.96,-36.608173471249181
574.98,-18.50254153755472
575.0,-18.756278415056642
575.02,-29.938344780015136
575.04,13.149864646315443
575.06,10.696937987773483
575.08,16.413935665973355
575.1,20.980843164552379
575.12,16.555991703605265
575.14,-3.504865068828344
575.16,-12.165174623601169
575.18,-22.908925195672143
575.2,-15.380757429774853
575.22,-11.985621603983056
575.24,-19.627337042020361
575.26,-17.181446782259162
575.28,-1.5682267299715626
575.3,-2.6754087990648614
575.32,-17.25441119432594
575.34,-11.565446265675913
575.36,-6.8091591108072977
575.38,-0.19668486743467428
575.4,13.074595012611622
575.42,17.628708651427335
575.44,19.268687611830508
575.46,9.7784878169323708
575.48,7.0922824149087056
575.5,-19.071459750185078
575.52,-20.534255854820284
575.54,-3.6296063233114877
575.56,5.2705126355536489
575.58,-3.6155744417432922
575.6,0.2235042614413546
575.62,-5.1450885381157798
575.64,0.065836867537249211
575.66,-11.258471007179635
575.68,-12.55152781959114
575.7,-4.5581728782189028
575.72,6.1753190207094386
575.74,-2.9664621317766655
575.76,-14.485709504218498
575.78,6.1489280928496495
575.8,18.694677902988843
575.82,13.798718441576442
575.84,13.960615935189438
575.86,1.7798204803062239
575.88,-18.941543724905866
575.9,-10.311526634308207
575.92,10.790496472402868
575.94,3.2738790794358139
575.96,-8.2249531669701881
575.98,11.880896747976479
576.0,20.995969322786017
576.02,-1.6373104952343562
576.04,15.979603856385545
576.06,39.699863666524905
576.08,19.053280707986641
576.1,-17.52404188532757
576.12,10.501448598784069
576.14,22.217004710003899
576.16,-11.566277577135793
576.18,-22.896067134062466
576.2,11.84860608559679
576.22,23.371301603910126
576.24,-1.7967197353397064
576.26,6.263353395689097
576.28,43.427964079355341
576.3,27.218849330872267
576.32,2.1335439140106027
576.34,21.396558841299068
576.36,47.560452657594311
576.38,-3.4352435370102352
576.4,-3.1643711820803904
576.42,37.691761358135331
576.44,39.990676175154441
576.46,5.5139751321595991
576.48,0.38773121151586154
576.5,36.958801051409687
576.52,20.837571663611797
576.54,-27.372505108016163
576.56,-21.540319237696455
576.58,1.1805022411913257
576.6,4.5571048384197654
576.62,2.7294403858798426
576.64,43.472641065396843
576.66,5.3610767852927061
576.68,-31.270594150050677
576.7,-35.494571123469541
576.72,3.069728952882858
576.74,-1.9136588586057419
576.76,-20.353786435358835
576.78,-5.2100518461916892
576.8,21.059592300030516
576.82,-1.7175967058658888
576.84,-15.685158174256712
576.86,-3.2389264366634616
576.88,26.961816841045334
576.9,11.457486464034938
576.92,5.9237819117313411
576.94,8.8678948106428219
576.96,11.211321820325187
576.98,11.496548258154462
577.0,12.579227335206884
577.02,40.130171508509946
577.04,20.693829170500248
577.06,-1.5764845017879967
577.08,-22.910343059476343
577.1,-26.418656449021984
577.12,-17.855573949918362
577.14,-25.649589435733379
577.16,-22.64382587534466
577.18,-15.159513259926948
577.2,-14.339739435661311
577.22,-2.59420235013113
577.24,-7.54230463080102
577.26,-3.9225000322808734
577.28,-5.7245149433342544
577.3,-3.0252070841043346
577.32,14.179115407281575
577.34,7.4602432697611185
577.36,-9.4789035493099387
577.38,4.5813482495940745
577.4,19.74852953406733
577.42,26.542078296350304
577.44,1.4967339706771283
577.46,-6.6215952403057798
577.48,-13.477421785508684
577.5,-29.617214202936118
577.52,-31.598292525683448
577.54,-26.391512815636201
577.56,-19.378922716833323
577.58,-14.742835719243745
577.6,1.7413301525527611
577.62,2.3772415111175049
577.64,-6.6225980830861371
577.66,-8.0319438161730474
577.68,16.868285410719061
577.7,26.849661104808799
577.72,6.2148339387299822
577.74,-7.8553662191453508
577.76,-4.0087727767513188
577.78,-6.8069474114262292
577.8,-7.805458145803267
577.82,-22.238045576152526
577.84,-30.138370685727409
577.86,-0.1623743659864037
577.88,23.812368850392883
577.9,22.372352974068715
577.92,10.157847943872223
577.94,5.2781292551182686
577.96,-13.44270580061789
577.98,-15.480964851261941
578.0,-17.008245362130246
578.02,-2.734892085382743
578.04,4.4441131375814997
578.06,8.7385326878577665
578.08,0.3946922925849794
578.1,6.782994308611757
578.12,-31.583897118493706
578.14,-14.488140869004557
578.16,-9.9518805763317122
578.18,1.798003211127164
578.2,4.4528809779303913
578.22,-11.836444145198744
578.24,-16.140774067827326
578.26,-12.377050879541196
578.28,-7.6629569630463763
578.3,-7.9895022813475061
578.32,-7.7305376846829574
578.34,-7.6741132790017801
578.36,-0.076551119256613787
578.38,5.8973391498610859
578.4,31.634533169481415
578.42,31.006462386089726
578.44,38.742740184958038
578.46,35.565871817943957
578.48,16.356102237304139
578.5,2.2864888731847017
578.52,-3.7517705008364941
578.54,14.811977671467019
578.56,32.151230267037107
578.58,33.320429655294021
578.6,11.475979894181446
578.62,17.65592165842914
578.64,23.121192752445776
578.66,31.271713753203748
578.68,28.59612235888272
578.7,13.46578008338151
578.72,-4.2623710334821929
578.74,-17.77335336404208
578.76,-4.646110814463011
578.78,-21.940150137798252
578.8,-35.449009745981819
578.82,-16.156389712345664
578.84,-9.1004927929491988
578.86,-16.804070764781891
578.88,1.7806205085378743
578.9,-6.0070695902086184
578.92,-27.063892164270001
578.94,-15.006877141714163
578.96,-21.104604234903913
578.98,0.22199530064292711
579.0,-5.1741020639281681
579.02,-4.0774618959522018
579.04,22.874824961398826
579.06,19.900069027268312
579.08,2.5120521612978517
579.1,6.9117460587927786
579.12,-12.875623946335306
579.14,5.6462257944838408
579.16,0.72451510400354613
579.18,13.925923923618566
579.2,21.751208129528479
579.22,38.529027652867519
579.24,37.073690056013312
579.26,14.706474404894943
579.28,-2.8118717425087247
579.3,-20.46061270485275
579.32,-43.048198592956815
579.34,-40.879976739985047
579.36,-33.326801160667983
579.38,-21.710727374438349
579.4,-12.058176087981163
579.42,-0.49377601280712824
579.44,13.068328508947147
579.46,14.727788972660944
579.48,10.391275245299054
579.5,21.300888625418377
579.52,6.3158388442286784
579.54,12.614925377471437
579.56,4.6967151664297146
579.58,31.376395196050982
579.6,25.463986497033229
579.62,-4.547587751637618
579.64,15.746421096764905
579.66,68.619762159837123
579.68,72.906648813775661
579.7,33.022658941545473
579.72,2.3553130184243516
579.74,-13.666850104149821
579.76,-30.25368362503702
579.78,-38.976933019444637
579.8,-26.297455032899979
579.82,-15.328724212945581
579.84,-18.249141747531919
579.86,-25.410279840425282
579.88,-11.081531000787148
579.9,6.2063417901195486
579.92,3.5153874714365512
579.94,-3.1673600611936576
579.96,-7.048103966268104
579.98,-18.912909940598986
580.0,-14.832766540717918
580.02,-17.956945108389991
580.04,-21.062026838994694
580.06,-27.217519905970459
580.08,-28.902485737447297
580.1,-25.845145399279122
580.12,-20.618463918120671
580.14,-19.553859311608282
580.16,-7.8229744470767644
580.18,-12.656480135805165
580.2,9.099576784812875
580.22,11.427105420701544
580.24,14.264984340513678
580.26,5.1396982898760406
580.28,5.1706250166568717
580.3,-5.7132256161654711
580.32,3.7997342203034248
580.34,-7.4337791836518461
580.36,-18.734510057750612
580.38,-16.415282064857088
580.4,-19.958346506207683
580.42,7.9219880309708701
580.44,3.5376805716839592
580.46,-5.8041467460317451
580.48,3.8039864295926931
580.5,27.180381721385778
580.52,18.976303045803487
580.54,-14.94488472905303
580.56,8.4062102007372399
580.58,33.221098613844731
580.6,20.454173542666105
580.62,3.7127572624342733
580.64,27.242005986670211
580.66,66.382821674108413
580.68,85.276300418307386
580.7,73.96344490793237
580.72,59.984435025274031
580.74,8.6027449334670933
580.76,-54.886430595661345
580.78,-98.167432511993169
580.8,-80.593429486650692
580.82,-34.952131435664604
580.84,-32.686052337558152
580.86,-33.898836653054104
580.88,-10.661915184722092
580.9,23.248179873344039
580.92,28.481923702469086
580.94,49.037563513376881
580.96,79.663441559677636
580.98,57.563306854625523
581.0,30.164366983810375
581.02,22.364365557668066
581.04,29.909379515876569
581.06,12.094634537977765
581.08,6.2656329560932296
581.1,52.647877114242249
581.12,57.883924232558236
581.14,18.886772364379421
581.16,32.882742310881639
581.18,20.200225678405275
581.2,-17.462855815007231
581.22,-19.664011532838433
581.24,13.468162713372296
581.26,29.041462335208674
581.28,-14.336850745514729
581.3,-0.93013939815362467
581.32,6.0693672392681988
581.34,-12.308549874763703
581.36,-17.744076222630856
581.38,0.9416604041551937
581.4,3.7353435819890755
581.42,-9.4524306770965154
581.44,-13.427103273423874
581.46,16.859769600598359
581.48,24.595796152157384
581.5,-12.630456389552563
581.52,-11.911909825960276
581.54,2.3319202214094199
581.56,14.164481085469079
581.58,-2.8355032156879121
581.6,-7.9254511204739275
581.62,-2.985444444107185
581.64,-23.457369183195997
581.66,-24.690743812715009
581.68,-14.60335312760353
581.7,-3.7906820152820209
581.72,-21.878360332283666
581.74,-14.514383118516582
581.76,-25.63892139666844
581.78,-30.448261652706275
581.8,-41.587511374028026
581.82,-35.089788239506525
581.84,-20.26141160840633
581.86,-3.2633889783570891
581.88,2.8793256585221325
581.9,-11.933648783732266
581.92,-29.588674044223168
581.94,-14.732620301963687
581.96,13.732216135092283
581.98,15.738472336687622
582.0,5.3107696037135916
582.02,-12.223605477899042
582.04,-16.682143349809461
582.06,-2.9173400539778367
582.08,-14.522578533203562
582.1,2.660094063988776
582.12,4.7001404692812221
582.14,-5.8925224245709664
582.16,-13.69097868445407
582.18,-1.6589348185561241
582.2,-0.80909985681297636
582.22,6.3501248189111603
582.24,16.200629974688415
582.26,14.568465205940909
582.28,3.705316531150848
582.3,-0.12791172155943881
582.32,-1.760956242829387
582.34,-17.810508738863124
582.36,-24.416261264979145
582.38,1.33318150992916
582.4,-11.723883662193217
582.42,-24.75994833386585
582.44,-6.1382758393439181
582.46,0.27320571306306646
582.48,-21.185169911150307
582.5,-27.144298207685914
582.52,-32.328859047166929
582.54,-36.317809047097526
582.56,-14.69112239501967
582.58,-10.116925943876344
582.6,1.2054983743427459
582.62,-6.7629688008433382
582.64,1.6409889237610713
582.66,-5.9476916271283971
582.68,-17.374040963806291
582.7,-18.310652634876366
582.72,-16.77410853492044
582.74,-0.18477296805848176
582.76,9.4949479452763992
582.78,12.679595459368171
582.8,17.826263268459758
582.82,13.270386621930331
582.84,5.1291031106915996
582.86,8.0301410251171053
582.88,11.209863400054251
582.9,6.6331632844548007
582.92,-0.57613383615168146
582.94,1.5260905011662735
582.96,14.099479234375533
582.98,7.8654182061373117
583.0,21.79376504211028
583.02,40.992965838716735
583.04,25.090655794463185
583.06,29.682278093713748
583.08,25.69823749253721
583.1,16.091034429016293
583.12,38.608263490570785
583.14,73.472750328770715
583.16,42.042024698101841
583.18,14.558131417436851
583.2,4.1125405384447014
583.22,-13.564193643681751
583.24,-14.708538791078213
583.26,-3.965524772444347
583.28,2.9271253459472764
583.3,2.3154413527413449
583.32,12.714958854371414
583.34,7.8829414808047451
583.36,-8.705375574312102
583.38,-10.854349766341096
583.4,-5.185124273579313
583.42,-11.725758642870623
583.44,-12.650769153698292
583.46,-8.1857869345059129
583.48,-12.334726888409614
583.5,-5.6787596280632266
583.52,1.6011009435414985
583.54,3.3574300517976292
583.56,15.061865425649659
583.58,5.6642256421808854
583.6,-0.00081033197230612197
583.62,10.006154445654982
583.64,22.738217293892625
583.66,40.745913983404257
583.68,49.702972458202957
583.7,54.099316226550378
583.72,32.352023344697436
583.74,52.670667574956056
583.76,55.020478196276784
583.78,37.402809216373946
583.8,16.775970624338285
583.82,-15.756617687658039
583.84,-0.39991392185935648
583.86,5.8947144383404826
583.88,-18.246134523802578
583.9,-4.3874321649311039
583.92,0.91079248894976739
583.94,4.0112191141167877
583.96,-1.4251563791435056
583.98,-7.4739523737690616
584.0,-6.2428083752015722
584.02,17.596988171538808
584.04,18.938490893102763
584.06,13.410817554478315
584.08,-10.659968831974355
584.1,-19.627921192214764
584.12,-19.818173504693156
584.14,-28.567266732641261
584.16,-23.617419973247269
584.18,-20.350151924742022
584.2,-28.361260751026894
584.22,-26.846719020124404
584.24,-32.716596638964937
584.26,-34.037009887258584
584.28,-19.272707759899376
584.3,-3.4561302386177082
584.32,-15.400839676172488
584.34,-21.777381555414763
584.36,-15.318562661574898
584.38,-14.09012057497309
584.4,-9.4539864041109585
584.42,-17.19625187364371
584.44,-4.3584579267742676
584.46,-5.1335073958622051
584.48,10.935344279086957
584.5,17.904116437585227
584.52,7.7098623502581614
584.54,-10.709126277061912
584.56,-34.089699643342172
584.58,-38.49213281536538
584.6,-31.963941563697073
584.62,-26.96486369982874
584.64,-27.033825258894399
584.66,-27.408576021833724
584.68,-23.016688088531087
584.7,-12.836569368996495
584.72,-16.790191865451476
584.74,2.8840763928308273
584.76,2.3566194941769956
584.78,1.0898956392680004
584.8,-2.8850659184273297
584.82,-2.0768643506739126
584.84,2.2161653585543206
584.86,0.20104969891699631
584.88,5.7038391589783757
584.9,19.479314433840436
584.92,37.468860404372514
584.94,20.190811782483969
584.96,20.933117439336556
584.98,25.948327169094444
585.0,30.073961336508138
585.02,29.924713056439796
585.04,41.451890706485784
585.06,45.655154809957139
585.08,45.367136373131778
585.1,44.25275092589154
585.12,43.211739007883324
585.14,27.216122015220883
585.16,-0.85802632316966165
585.18,-9.5322468888184666
585.2,-5.1020435947032672
585.22,-6.3556752309211317
585.24,-8.9525480749583615
585.26,-2.1862286338006376
585.28,-2.8220743643942563
585.3,-25.232857744013589
585.32,-33.462769219446486
585.34,-32.272309857006121
585.36,-26.275934482490328
585.38,-13.975350889053306
585.4,-10.913902693091174
585.42,2.2964768396993773
585.44,-9.7258472547825399
585.46,-17.191616395319031
585.48,13.781749712919996
585.5,22.435987312815751
585.52,25.922066796241761
585.54,9.9291941301199813
585.56,27.300092520712059
585.58,37.138645661350424
585.6,14.259479467383576
585.62,-9.8303301727423804
585.64,-0.010672189105339014
585.66,-2.7848000855512196
585.68,-15.074706559753347
585.7,-11.899983537837896
585.72,1.2031092234177625
585.74,-0.2117725508531908
585.76,-5.9999773029362391
585.78,-3.6563845900729621
585.8,2.7491488647606852
585.82,-4.186348942060576
585.84,-11.306918432110127
585.86,-20.509528135580467
585.88,-17.150804405849687
585.9,-7.5227579382223642
585.92,0.59950376937994765
585.94,4.3493786364017888
585.96,9.5241280599515985
585.98,18.618837049211532
586.0,11.849629689079128
586.02,22.916145127605855
586.04,19.110152838673127
586.06,19.941685253217155
586.08,19.639061229722039
586.1,31.030079005515713
586.12,23.680068234613262
586.14,20.211371869865907
586.16,26.481238248258848
586.18,31.687463668371414
586.2,19.001019444210137
586.22,15.520891521900035
586.24,19.11095956599884
586.26,10.115186595671027
586.28,6.5624229255766524
586.3,-8.5285385024560512
586.32,-1.8104530458442656
586.34,-2.9427280371609887
586.36,-10.611690300835596
586.38,9.5903714111908922
586.4,16.609940573036241
586.42,-3.9306757155053837
586.44,-18.79985489369998
586.46,-20.97854224309123
586.48,-34.975572214009546
586.5,-35.45554515849993
586.52,-27.471251617383107
586.54,-38.351332207352264
586.56,-22.539816459719212
586.58,-17.624593340792757
586.6,3.7840642030728384
586.62,4.3269469020626321
586.64,5.7493456596839998
586.66,1.8672920100087942
586.68,-4.2527794173193367
586.7,-20.207494428100144
586.72,-17.452761240720644
586.74,-15.316974563814313
586.76,-18.343785368337411
586.78,-12.348524311564235
586.8,-3.9681432773223411
586.82,-21.128050053722649
586.84,-16.768113304297852
586.86,-16.626321275041974
586.88,-14.978213248114647
586.9,-38.310542818535318
586.92,-18.163781099471908
586.94,-2.6668633864512601
586.96,4.3902750072256111
586.98,-10.97111747895012
587.0,2.2830198255897405
587.02,13.088374182269865
587.04,1.0116909143933459
587.06,2.4191983061733593
587.08,12.353951638414861
587.1,2.7589486642339827
587.12,1.6558929934279716
587.14,3.3042956185578065
587.16,29.913228355453235
587.18,15.864035856706762
587.2,6.6922362947414236
587.22,26.839969562247941
587.24,46.820055295637509
587.26,27.591369261272181
587.28,26.92454506124027
587.3,38.348797411167034
587.32,35.624738841529627
587.34,23.718758796152002
587.36,19.566236365875401
587.38,23.386785560154141
587.4,13.699820587054001
587.42,13.462564815133931
587.44,22.542319797745989
587.46,9.8027736323990027
587.48,-15.604679287914799
587.5,-14.865445070454982
587.52,8.4428736389058212
587.54,-4.5162919035165121
587.56,-15.503507460685539
587.58,-9.438084671585381
587.6,-2.5761679141977472
587.62,-4.5884978763115871
587.64,0.53453811326668332
587.66,-4.2825759769687268
587.68,0.99001317949236034
587.7,1.9397137824723127
587.72,-13.530447541889711
587.74,-26.275669926590776
587.76,-18.659156587735552
587.78,-6.0780584136528244
587.8,6.7282764334964504
587.82,4.2773027640360359
587.84,-4.6476457020319746
587.86,-11.631460281850591
587.88,-9.8760295752874825
587.9,-4.7958167569710497
587.92,-5.1509171313717212
587.94,-10.36925635864106
587.96,-7.5926783060955918
587.98,0.27060995861846221
588.0,5.7073453073052534
588.02,-5.4037050287667387
588.04,4.0090257146169002
588.06,-7.5411054595788878
588.08,-1.8174737672031542
588.1,2.1675643432393055
588.12,6.2548149355308098
588.14,-4.9374332721384917
588.16,7.6462897701224888
588.18,-5.5766136858072066
588.2,8.5922934235332562
588.22,-6.6845428806877152
588.24,-4.4980680750545483
588.26,-12.026348200502502
588.28,-10.153644892287867
588.3,-17.553759459829621
588.32,-24.788976775716378
588.34,-25.761421769536486
588.36,-13.8529936853281
588.38,-1.6499522972874205
588.4,-12.605128339855229
588.42,-11.800836347152595
588.44,-23.849689138623404
588.46,6.5139025568311348
588.48,-1.7360264680512074
588.5,-5.1524045906904448
588.52,-8.5241587777355594
588.54,2.3471227384607922
588.56,21.461534269035734
588.58,31.681640837831068
588.6,31.385460739624332
588.62,23.214481749334251
588.64,11.417524031093688
588.66,-5.4742869261260605
588.68,-17.654640665979343
588.7,-15.534986404915246
588.72,-18.440549909999771
588.74,-10.495059660073327
588.76,-6.5458168951188807
588.78,3.7316522632843312
588.8,10.04890688103513
588.82,22.574818787821386
588.84,32.629352574078865
588.86,37.909237564016969
588.88,33.042258056055474
588.9,19.318940688856564
588.92,12.66017246644523
588.94,26.026136227978284
588.96,9.0376440248597731
588.98,-4.3450913135428966
589.0,-9.8395357306190281
589.02,10.446907384158367
589.04,17.351409197269643
589.06,16.851559915650043
589.08,12.108911498406938
589.1,3.7428488018121766
589.12,-0.93942080563697172
589.14,-8.9609876434456979
589.16,-17.138974287880806
589.18,-11.893263507657659
589.2,8.1872142860095369
589.22,24.125349786483163
589.24,10.194485860452927
589.26,5.8511360867332352
589.28,9.2792644639889232
589.3,16.069227855966155
589.32,37.036659839023173
589.34,25.364311558651526
589.36,0.13003571561787547
589.38,-16.214071783592878
589.4,-21.630493330195023
589.42,-28.323526744951796
589.44,-19.193794157834162
589.46,0.73353137731665818
589.48,28.742163659666964
589.5,42.707156656293797
589.52,28.735765727245237
589.54,4.3545974831854837
589.56,-9.0928606031724897
589.58,-8.5536863715247975
589.6,-4.7377048220527733
589.62,-0.83137314142794128
589.64,9.9047679078690969
589.66,2.7796664385586074
589.68,-13.378633205314429
589.7,-16.233937581126895
589.72,-14.589878203420398
589.74,-7.6618062118136034
589.76,-8.7874185762054484
589.78,-3.7332109701640954
589.8,5.3346976887172497
589.82,4.8036467628676904
589.84,1.3545778140422007
589.86,34.372691385152002
589.88,29.347825444715088
589.9,15.169471639613418
589.92,0.94216806395750741
589.94,-15.638282894821572
589.96,-30.313719290568837
589.98,-32.331234452675602
590.0,-32.461803813563883
590.02,-35.364532441933306
590.04,-24.214736456596441
590.06,-22.924465176439092
590.08,-51.112144756452778
590.1,-20.672699769057669
590.12,16.0218122921214
590.14,-27.314322167709612
590.16,-26.698206443262656
590.18,-33.895348814785159
590.2,-19.155249924917602
590.22,-17.099134306712205
590.24,3.815096231856006
590.26,18.876337828948916
590.28,15.991576134282402
590.3,1.7965950210371986
590.32,-5.7437370484723935
590.34,-23.146152332980325
590.36,-14.353332249246279
590.38,2.3731007980920946
590.4,30.21181509305476
590.42,45.972033710476069
590.44,37.168168545731696
590.46,31.730919099631059
590.48,44.869718222728039
590.5,41.321482849940217
590.52,22.579562443637911
590.54,4.6432843616778721
590.56,-12.411106564962891
590.58,-4.4697716899164774
590.6,0.082847549057256165
590.62,9.5443463255652556
590.64,2.7119067162781434
590.66,-6.956478746626126
590.68,-7.2329395281755211
590.7,-18.81130603804354
590.72,-23.670120511375998
590.74,-12.759794194635912
590.76,-13.123817021054055
590.78,17.839514118371884
590.8,14.842627662045532
590.82,15.73805871223121
590.84,12.744135711079224
590.86,18.019417517949947
590.88,15.949548060090331
590.9,22.268476406849711
590.92,12.107864344125451
590.94,-8.966545353895274
590.96,-23.441084925740419
590.98,-13.87193594795175
591.0,-9.7110888335198897
591.02,13.292844866348275
591.04,12.363280106446066
591.06,9.2470031254795799
591.08,-4.0724309185175267
591.1,-9.3659189196120582
591.12,-3.9792444263934375
591.14,6.1052189532971184
591.16,-0.62406700419973671
591.18,1.063736081002054
591.2,6.1557548011996266
591.22,4.3801689818988665
591.24,2.0191717161060785
591.26,-0.19126107952607674
591.28,-1.7033246135071631
591.3,15.955754309841677
591.32,22.151560544594918
591.34,7.9921950669556807
591.36,4.5229467252173619
591.38,8.248487247945814
591.4,-6.421062416396472
591.42,6.5946700150141506
591.44,13.718650782129957
591.46,1.2516175833577103
591.48,-3.7357701422544043
591.5,-10.806928431521628
591.52,5.3173420116069909
591.54,1.2841767614152453
591.56,-4.0858085162449518
591.58,-5.5828343839034273
591.6,6.0232588427903053
591.62,9.3005437330322405
591.64,1.4243427670784892
591.66,8.0879800569326079
591.68,-0.79040625467948455
591.7,-6.9950431324583953
591.72,-16.159937642984627
591.74,-5.7763365316777682
591.76,6.42101974334898
591.78,20.208232348490082
591.8,-2.0626653349435586
591.82,-9.8943357839862802
591.84,-5.5086407008097193
591.86,4.6301650240418022
591.88,-5.4993414519045727
591.9,-31.010684793076308
591.92,-56.570529687850545
591.94,-65.038397735710959
591.96,-32.255577464568383
591.98,16.732447754009641
592.0,35.489736981646637
592.02,15.033156968628038
592.04,52.63975163706197
592.06,74.000588939946567
592.08,44.283057675711909
592.1,16.151413125392253
592.12,-2.2036779309011303
592.14,-34.623167805301442
592.16,-57.280531179727468
592.18,-48.295202208919704
592.2,-21.199931221750369
592.22,-30.607439872392547
592.24,0.050192984269467389
592.26,16.729635212286453
592.28,30.527760382314987
592.3,71.41771147314644
592.32,96.573840955424032
592.34,75.891542662111874
592.36,43.824882748638593
592.38,35.29668084209127
592.4,21.505002598556288
592.42,-4.9346044356732666
592.44,-29.946321755915324
592.46,-27.251196906250161
592.48,-36.99804130354439
592.5,-66.134314108486251
592.52,-28.312601458498388
592.54,-7.3389464977723069
592.56,-36.403552906236328
592.58,-32.769142554161618
592.6,-3.2492009054096052
592.62,14.803149126185932
592.64,10.787169098889223
592.66,36.32597964568977
592.68,54.152616067759432
592.7,37.553062246408963
592.72,19.124059250235153
592.74,20.454963539937111
592.76,-4.6438700315067374
592.78,-31.95264422213944
592.8,-44.577682400144276
592.82,-42.495297157914983
592.84,-31.307029041285951
592.86,-20.091800046557708
592.88,1.4504760328315514
592.9,3.5185512259019576
592.92,17.345934458848433
592.94,-1.2089406418984507
592.96,-11.282081317933008
592.98,-7.7674786091541419
593.0,8.6381728990180431
593.02,23.915505412914147
593.04,19.871763544649891
593.06,42.613981932593099
593.08,35.165812893364951
593.1,18.891077964824468
593.12,4.474502676225673
593.14,0.28806248738866608
593.16,1.7006240958528063
593.18,-27.322393144592407
593.2,-50.795336759145975
593.22,-57.257062621324927
593.24,-41.736536938166118
593.26,-41.594474536360437
593.28,-53.168527747972341
593.3,-45.048793216100201
593.32,-20.194033654411079
593.34,2.1503179770234659
593.36,33.618042300903539
593.38,34.197238731327666
593.4,32.512463159452096
593.42,34.100987350634064
593.44,28.110149451897449
593.46,15.564374803080247
593.48,-0.36037367909431178
593.5,-5.0607252773559148
593.52,32.623329628061619
593.54,44.819385809270443
593.56,27.357287846362162
593.58,18.058439687164029
593.6,12.822117597771292
593.62,20.831449019482612
593.64,3.6981041918578872
593.66,-21.409548579051084
593.68,-35.543722374212578
593.7,-32.418089582499277
593.72,-35.242502745147689
593.74,-43.498940448597736
593.76,-41.41268575252117
593.78,-23.781657066709421
593.8,-12.06728675080682
593.82,-14.037001408456097
593.84,-30.96159585265498
593.86,-40.476096624918647
593.88,-45.728740089075679
593.9,-30.793273945781486
593.92,-10.231479193167313
593.94,5.05907522364613
593.96,13.649352282717901
593.98,28.388224864541158
594.0,28.01878055446247
594.02,38.901937627760844
594.04,27.207553873812593
594.06,25.300386997068113
594.08,35.901421926828093
594.1,50.237088510735369
594.12,46.055180991264585
594.14,35.359243907782428
594.16,31.669390946418396
594.18,26.877461363788704
594.2,14.259192135863758
594.22,12.376902108488489
594.24,-6.7414835559414623
594.26,-16.337744642420574
594.28,-19.402752194382195
594.3,-11.494526279229392
594.32,-14.864956011496234
594.34,-17.643191353455951
594.36,-5.4585660353926917
594.38,3.8533185725789378
594.4,-4.4918229873768407
594.42,1.3716548278665317
594.44,13.466893849123705
594.46,50.398743162107493
594.48,21.047078904213581
594.5,-29.773123693973204
594.52,-42.92776194822882
594.54,-33.358006692612918
594.56,-26.671085198059835
594.58,-12.351171864390386
594.6,-11.118777217468409
594.62,-6.963775759174073
594.64,6.3099143427807061
594.66,41.66924695965384
594.68,51.356928208009137
594.7,34.573728943668669
594.72,16.845444404045651
594.74,9.5749148197914504
594.76,-3.5419224678470975
594.78,-26.841067184123428
594.8,-36.973680307226807
594.82,-16.436583484539355
594.84,-0.99577878427011401
594.86,4.8360961269136951
594.88,-6.0816203483528408
594.9,-5.7087938953607313
594.92,-18.650256805222842
594.94,-7.2308484366342336
594.96,-11.401052828694457
594.98,-15.442767911068088
595.0,-15.846831456965566
595.02,-20.48223593568197
595.04,-4.8043053515032215
595.06,-7.1907193939285552
595.08,-25.476807654807239
595.1,-0.93348155105107777
595.12,-0.35964353944868255
595.14,-28.62210642689795
595.16,-43.956982704665378
